MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State,
50124390000,Residential,0.2072,46,99,5,
50124400000,Residential,0.0397,44,94,5,
50124410000,Residential,0.0654,30,58,5,
50124420000,Residential,0.0512,46,66,5,
50124430000,Residential,0.0373,33,69,5,
50124440000,Residential,0.0456,43,92,5,
50124450000,Education,0.147,0,0,5,
50124460000,Residential,0.0443,36,87,5,
50124470000,Residential,0.0539,56,123,5,
50124500000,Transport,0.2363,0,0,5,
50124510000,Residential,0.0449,29,65,5,
50124520000,Residential,0.0527,36,66,5,
50124530000,Residential,0.0156,4,12,5,
50124540000,Residential,0.0569,55,91,5,
50124550000,Residential,0.0577,41,86,5,
50124560000,Residential,0.0601,31,69,5,
50124570000,Residential,0.0355,31,71,5,
50124580000,Residential,0.0301,29,63,5,
50124590000,Parkland,0.2218,0,0,5,
50124611000,Residential,0.037,29,67,5,
50124620000,Residential,0.0306,39,45,5,
50124630000,Residential,0.0549,70,94,5,
50124641000,Residential,0.0193,0,0,5,
50124642000,Residential,0.1254,173,177,5,
50124643000,Residential,0.0077,0,0,5,
50124651000,Industrial,0.3027,0,4,5,
50124652000,Industrial,0.1976,8,8,5,
50124653000,Industrial,0.22,0,0,5,
50124654000,Industrial,0.1183,0,0,5,
50124660000,Parkland,0.1953,0,0,5,
50124680000,Residential,0.1663,5,0,5,
50124691000,Residential,0.057,47,90,5,
50124692000,Residential,0.0295,10,79,5,
50124702000,Residential,0.1258,11,22,5,
50124710000,Education,0.1064,0,3,5,
50124720000,Hospital/Medical,0.1246,4,41,5,
50124730000,Residential,0.0572,59,208,5,
50124770000,Education,0.0898,0,0,5,
50124782000,Commercial,0.0584,0,0,5,
50124783000,Commercial,0.0677,0,0,5,
50124791000,Residential,0.0604,45,72,5,
50124792000,Commercial,0.0444,6,0,5,
50124801000,Commercial,0.0307,5,0,5,
50124803000,Commercial,0.0414,10,15,5,
50124804000,Commercial,0.0465,3,5,5,
50124811000,Commercial,0.0306,0,0,5,
50124812000,Commercial,0.0253,11,12,5,
50124813000,Commercial,0.0301,0,0,5,
50124830000,Residential,0.0944,33,54,5,
50124840000,Residential,0.0414,24,34,5,
50124850000,Residential,0.0434,37,63,5,
50124860000,Residential,0.0156,53,58,5,
50124871000,Residential,0.018,177,244,5,
50124872000,Residential,0.0177,0,0,5,
50124873000,Residential,0.0543,0,0,5,
50124880000,Residential,0.0394,36,81,5,
50124890000,Residential,0.0508,44,103,5,
50124900000,Parkland,0.4837,0,0,5,
50124910000,Residential,0.0983,45,106,5,
50124920000,Residential,0.0419,24,41,5,
50124930000,Parkland,0.0031,0,0,5,
50124941000,Primary Production,43.7698,23,38,5,
50124950000,Residential,0.0456,36,31,5,
50124961000,Residential,0.0257,24,7,5,
50124962000,Commercial,0.0194,0,0,5,
50124963000,Residential,0.0374,33,19,5,
50124980000,Residential,0.0388,37,25,5,
50124990000,Residential,0.0524,37,19,5,
50125000000,Residential,0.0289,27,18,5,
50125010000,Residential,0.096,41,23,5,
50125020000,Residential,0.1,50,16,5,
50125030000,Residential,0.0634,47,45,5,
50125040000,Residential,2.3272,33,50,5,
50125060000,Residential,0.5281,13,36,5,
50125070000,Residential,0.0606,30,13,5,
50125090000,Residential,0.0867,66,11,5,
50125100000,Residential,0.0585,35,22,5,
50125110000,Water,1.7589,0,0,5,
50125120000,Water,3.5815,0,0,5,
50125130000,Water,1.1496,0,0,5,
50125140000,Residential,0.0759,31,13,5,
50125150000,Residential,0.053,34,31,5,
50125160000,Parkland,0.3474,0,0,5,
50125170000,Residential,1.252,44,83,5,
50125180000,Residential,0.7299,33,72,5,
50125190000,Residential,0.7294,30,57,5,
50125200000,Residential,0.5715,34,79,5,
50125210000,Residential,1.0967,45,88,5,
50125220000,Residential,0.0482,0,0,5,
50125230000,Residential,0.0553,40,4,5,
50125240000,Residential,0.0479,38,17,5,
50125250000,Residential,0.0569,46,6,5,
50125260000,Parkland,0.3416,0,0,5,
50125270000,Residential,0.1465,37,85,5,
50125280000,Parkland,1.1682,0,0,5,
50125290000,Parkland,13.3805,0,0,5,
50125300000,Water,0.5669,0,0,5,
50125310000,Water,0.5151,0,0,5,
50125320000,Water,0.5812,0,0,5,
50125350000,Water,0.771,0,0,5,
50125360000,Water,0.9434,0,0,5,
50125380000,Parkland,3.8003,0,0,5,
50125400000,Residential,2.5991,26,80,5,
50125410000,Other,32.357,84,140,5,
50125420000,Parkland,0.0189,0,0,5,
50125430000,Residential,0.0452,47,26,5,
50125440000,Residential,0.0524,38,49,5,
50125460000,Residential,0.1358,35,44,5,
50125470000,Education,0.0451,0,0,5,
50125480000,Residential,0.1306,29,20,5,
50125490000,Residential,1.3656,20,40,5,
50125501000,Residential,0.5066,17,19,5,
50125502000,Residential,0.5594,13,13,5,
50125503000,Residential,1.1864,28,34,5,
50125504000,Residential,0.7033,14,17,5,
50125510000,Residential,0.0555,45,15,5,
50125520000,Residential,0.0709,42,15,5,
50125530000,Residential,0.0503,30,17,5,
50125540000,Parkland,1.8701,0,0,5,
50125550000,Other,108.8651,35,54,5,
50125560000,Residential,0.0601,23,38,5,
50125570000,Residential,1.0364,46,93,5,
50125580000,Residential,0.6765,45,93,5,
50125590000,Residential,1.0275,32,67,5,
50125600000,Residential,0.7558,35,84,5,
50125610000,Residential,0.0512,40,13,5,
50125630000,Residential,0.0576,46,24,5,
50125640000,Residential,0.0689,52,24,5,
50125650000,Parkland,0.0418,0,0,5,
50125660000,Residential,0.1339,48,110,5,
50125680000,Parkland,0.0406,0,0,5,
50125690000,Residential,2.0242,46,64,5,
50125720000,Residential,0.0455,39,41,5,
50125730000,Residential,0.0688,50,37,5,
50125741000,Commercial,0.0972,24,17,5,
50125742000,Residential,0.0263,27,20,5,
50125743000,Commercial,0.0224,3,4,5,
50125750000,Residential,0.0432,28,23,5,
50125770000,Residential,1.0634,33,61,5,
50125780000,Residential,0.0641,45,26,5,
50125790000,Residential,0.0561,35,10,5,
50125800000,Residential,0.0422,33,32,5,
50125810000,Residential,0.1968,33,19,5,
50125820000,Parkland,0.101,0,0,5,
50125840000,Residential,0.9618,34,41,5,
50125850000,Residential,0.3959,28,74,5,
50125860000,Residential,0.956,36,95,5,
50125870000,Residential,0.053,37,12,5,
50125880000,Residential,0.0784,57,26,5,
50125890000,Education,0.0926,0,0,5,
50125900000,Primary Production,42.8505,26,57,5,
50125910000,Parkland,141.5271,0,0,5,
50125920000,Primary Production,26.1061,34,117,5,
50125930000,Residential,0.0472,41,27,5,
50125940000,Residential,0.0411,25,18,5,
50125950000,Residential,3.2245,32,44,5,
50125960000,Residential,0.7177,25,49,5,
50125990000,Residential,1.388,44,74,5,
50126000000,Residential,0.2907,26,69,5,
50126010000,Residential,0.6379,39,82,5,
50126020000,Residential,0.045,31,14,5,
50126030000,Parkland,0.0229,0,0,5,
50126040000,Residential,0.0909,30,59,5,
50126060000,Primary Production,59.3127,37,82,5,
50126070000,Primary Production,44.3511,45,107,5,
50126080000,Residential,0.8633,38,82,5,
50126090000,Residential,0.0626,47,35,5,
50126101000,Industrial,0.0398,3,14,5,
50126103000,Industrial,0.0752,8,11,5,
50126104000,Industrial,0.0425,5,7,5,
50126110000,Parkland,56.3833,0,0,5,
50126120000,Residential,1.0191,66,165,5,
50126130000,Parkland,0.22,0,0,5,
50126140000,Residential,0.0803,33,48,5,
50126150000,Parkland,84.5494,0,0,5,
50126160000,Residential,0.878,38,82,5,
50126170000,Parkland,2.4117,0,0,5,
50126180000,Parkland,0.0429,0,0,5,
50126200000,Primary Production,60.0277,40,58,5,
50126210000,Parkland,0.5051,0,0,5,
50126230000,Other,79.8364,42,129,5,
50126260000,Primary Production,217.6913,26,32,5,
50126270000,Other,66.3216,17,30,5,
50126280000,Other,119.0831,15,12,5,
50126290000,Other,201.4804,21,30,5,
50126300000,Primary Production,86.4536,3,0,5,
50126310000,Other,11.9746,0,4,5,
50126320000,Other,31.7052,0,0,5,
50126330000,Primary Production,10.4286,0,3,5,
50126340000,Primary Production,57.5988,7,7,5,
50126350000,Other,44.1146,20,25,5,
50126360000,Primary Production,6.6537,0,0,5,
50126371000,Parkland,35.0992,0,0,5,
50126372000,Parkland,4.4807,0,0,5,
50126380000,Parkland,66.4538,5,6,5,
50126390000,Other,54.9831,16,29,5,
50126400000,Primary Production,39.75,59,135,5,
50126420000,Primary Production,36.8953,17,34,5,
50126440000,Primary Production,72.8602,16,33,5,
50126450000,Primary Production,61.0008,33,60,5,
50126460000,Parkland,0.0753,0,0,5,
50126470000,Parkland,0.1099,0,0,5,
50126490000,Water,0.85,0,0,5,
50126500000,Water,1.1444,0,0,5,
50126520000,Water,1.0454,0,0,5,
50126531000,Commercial,0.0262,4,3,5,
50126532000,Commercial,0.0247,3,13,5,
50126533000,Commercial,0.0246,4,0,5,
50126534000,Commercial,0.0266,10,10,5,
50126540000,Parkland,13.7687,0,0,5,
50126550000,Primary Production,231.3584,11,26,5,
50126560000,Parkland,0.6488,0,0,5,
50126570000,Parkland,2.7114,0,0,5,
50126580000,Parkland,2.6177,0,0,5,
50126600000,Parkland,366.6252,0,0,5,
50126610000,Primary Production,433.6502,44,53,5,
50126620000,Primary Production,194.7163,18,49,5,
50126630000,Primary Production,239.0117,9,20,5,
50126640000,Primary Production,185.9787,16,21,5,
50126650000,Primary Production,261.4529,8,26,5,
50126670000,Primary Production,357.632,23,36,5,
50126680000,Primary Production,550.8532,25,49,5,
50126690000,Education,0.0796,0,4,5,
50126700000,Residential,0.7312,22,37,5,
50126710000,Education,0.0561,0,0,5,
50126720000,Education,0.1069,0,0,5,
50126730000,Residential,0.0508,9,37,5,
50126740000,Residential,0.0564,5,9,5,
50126750000,Parkland,0.0666,0,0,5,
50126761000,Industrial,1.2442,7,3,5,
50126764000,Industrial,0.7869,7,11,5,
50126771000,Parkland,0.0388,0,0,5,
50126772000,Hospital/Medical,0.0617,0,11,5,
50126780000,Residential,0.0867,26,35,5,
50126790000,Residential,0.0765,32,52,5,
50126800000,Residential,0.0561,29,54,5,
50126810000,Residential,0.0679,31,75,5,
50126830000,Residential,0.0449,17,23,5,
50126840000,Residential,0.0454,17,26,5,
50126850000,Residential,0.082,10,17,5,
50126870000,Residential,0.064,18,40,5,
50126880000,Residential,0.0961,22,36,5,
50126890000,Residential,0.2367,30,55,5,
50126900000,Residential,0.2147,23,46,5,
50126910000,Primary Production,402.4411,43,71,5,
50126920000,Primary Production,291.2603,14,34,5,
50126930000,Water,2.1217,0,5,5,
50126940000,Parkland,1.7966,0,0,5,
50126950000,Water,0.5107,0,0,5,
50126960000,Primary Production,140.1441,29,57,5,
50126970000,Parkland,4.1097,0,0,5,
50126980000,Education,0.0744,0,0,5,
50126990000,Residential,0.0785,19,31,5,
50127000000,Residential,0.0698,24,46,5,
50127010000,Parkland,0.3167,0,0,5,
50127020000,Parkland,0.9913,0,0,5,
50127030000,Parkland,0.2025,0,0,5,
50127040000,Water,1.2337,0,0,5,
50127050000,Primary Production,406.952,42,86,5,
50127060000,Primary Production,27.8193,25,39,5,
50127070000,Primary Production,145.8368,7,20,5,
50127080000,Primary Production,242.5725,15,36,5,
50127090000,Primary Production,128.1676,15,26,5,
50127100000,Primary Production,443.7663,33,76,5,
50127110000,Primary Production,115.4931,16,38,5,
50127120000,Primary Production,71.3847,30,56,5,
50127130000,Residential,0.0799,39,65,5,
50127142000,Commercial,0.0331,4,15,5,
50127144000,Commercial,0.0338,8,7,5,
50127150000,Primary Production,59.2584,14,23,5,
50127160000,Residential,0.0766,36,59,5,
50127170000,Parkland,0.0552,0,0,5,
50127190000,Residential,0.4549,27,62,5,
50127200000,Parkland,0.0974,0,0,5,
50127210000,Parkland,1.0294,0,0,5,
50127240000,Residential,0.0462,28,41,5,
50127250000,Primary Production,41.4043,26,49,5,
50127260000,Hospital/Medical,0.062,29,40,5,
50127270000,Residential,0.0443,30,54,5,
50127292000,Residential,1.2575,3,1175,5,
50127295000,Residential,0.0359,40,149,5,
50127296000,Residential,0.0608,0,0,5,
50127297000,Residential,0.0487,77,250,5,
50127298000,Residential,0.0443,59,185,5,
50127300000,Residential,0.0392,32,84,5,
50127320000,Residential,0.0533,59,151,5,
50127330000,Residential,0.0332,32,81,5,
50127340000,Residential,0.0384,36,89,5,
50127350000,Education,0.0144,0,0,5,
50127361000,Residential,0.033,32,96,5,
50127362000,Residential,0.0224,27,94,5,
50127370000,Residential,0.0376,30,91,5,
50127380000,Residential,0.0557,56,135,5,
50127390000,Parkland,0.0309,0,0,5,
50127410000,Residential,0.0538,56,157,5,
50127420000,Residential,0.0596,51,142,5,
50127430000,Residential,0.0466,40,104,5,
50127440000,Parkland,0.0124,0,0,5,
50127450000,Residential,0.0279,32,76,5,
50127460000,Parkland,0.0158,0,0,5,
50127471000,Residential,0.0348,34,68,5,
50127472000,Residential,0.0201,19,42,5,
50127480000,Parkland,0.0062,0,0,5,
50127490000,Residential,0.0612,54,136,5,
50127500000,Residential,0.0356,40,106,5,
50127510000,Residential,0.0274,29,90,5,
50127520000,Parkland,0.0095,0,0,5,
50127530000,Residential,0.0496,50,143,5,
50127541000,Residential,0.1855,0,10,5,
50127542000,Residential,0.2212,26,75,5,
50127551000,Residential,0.2388,312,428,5,
50127552000,Residential,0.1911,21,32,5,
50127560000,Residential,0.1142,46,127,5,
50127570000,Residential,0.1979,34,56,5,
50127580000,Residential,0.0509,56,150,5,
50127590000,Parkland,0.0066,0,0,5,
50127600000,Residential,0.038,40,113,5,
50127610000,Parkland,0.0095,0,0,5,
50127620000,Residential,0.0376,45,129,5,
50127630000,Residential,0.0248,31,86,5,
50127640000,Residential,0.0322,35,96,5,
50127660000,Residential,0.0769,62,131,5,
50127680000,Parkland,0.0143,0,0,5,
50127690000,Residential,0.051,49,145,5,
50127700000,Residential,0.0373,29,80,5,
50127711000,Residential,0.0373,28,92,5,
50127712000,Residential,0.01,15,39,5,
50127720000,Residential,0.0335,29,76,5,
50127730000,Parkland,0.0095,0,0,5,
50127740000,Parkland,0.1038,0,0,5,
50127751000,Residential,0.0567,27,41,5,
50127752000,Commercial,0.0335,0,0,5,
50127753000,Commercial,0.096,6,3,5,
50127754000,Commercial,0.0134,0,0,5,
50127761000,Industrial,0.0598,3,0,5,
50127762000,Industrial,0.0188,0,0,5,
50127763000,Industrial,0.124,0,0,5,
50127770000,Parkland,0.0109,0,0,5,
50127780000,Parkland,0.016,0,0,5,
50127790000,Residential,0.0339,31,66,5,
50127800000,Residential,0.0283,28,80,5,
50127810000,Residential,0.0415,44,121,5,
50127821000,Residential,0.0234,26,60,5,
50127822000,Residential,0.0262,26,72,5,
50127830000,Residential,0.0478,43,84,5,
50127841000,Industrial,0.1133,0,0,5,
50127842000,Industrial,0.0594,0,5,5,
50127843000,Industrial,0.0867,0,0,5,
50127851000,Industrial,0.11,0,0,5,
50127852000,Industrial,0.0341,0,0,5,
50127853000,Industrial,0.0645,0,0,5,
50127854000,Industrial,0.0571,0,0,5,
50127860000,Parkland,0.0064,0,0,5,
50127881000,Industrial,0.097,7,8,5,
50127882000,Industrial,0.0926,0,0,5,
50127891000,Industrial,0.3495,0,0,5,
50127892000,Industrial,0.0621,0,0,5,
50127901000,Industrial,0.2347,0,0,5,
50127902000,Industrial,0.1709,0,0,5,
50127911000,Industrial,0.0758,0,0,5,
50127912000,Industrial,0.115,0,0,5,
50127921000,Residential,0.0674,46,165,5,
50127922000,Residential,0.0431,53,233,5,
50127930000,Parkland,0.1044,0,0,5,
50127940000,Industrial,0.1499,0,0,5,
50127951000,Industrial,0.1139,0,0,5,
50127952000,Industrial,0.0529,0,9,5,
50127953000,Industrial,0.0669,0,0,5,
50127954000,Industrial,0.0191,0,0,5,
50127955000,Industrial,0.0572,0,0,5,
50127956000,Industrial,0.09,0,0,5,
50127960000,Industrial,0.1548,0,0,5,
50127971000,Industrial,0.0686,0,0,5,
50127972000,Industrial,0.1388,0,0,5,
50127980000,Residential,0.0518,57,142,5,
50127991000,Residential,0.0235,25,91,5,
50127992000,Residential,0.0253,15,44,5,
50128030000,Residential,0.0377,40,85,5,
50128040000,Residential,0.0391,41,137,5,
50128050000,Residential,0.0324,34,82,5,
50128060000,Residential,0.0508,55,174,5,
50128071000,Residential,0.1187,26,59,5,
50128072000,Residential,0.1094,4,7,5,
50128080000,Residential,0.0872,32,83,5,
50128090000,Residential,0.1006,36,87,5,
50128100000,Parkland,0.0281,0,0,5,
50128110000,Residential,0.0547,58,165,5,
50128120000,Residential,0.0324,34,98,5,
50128130000,Parkland,0.014,0,0,5,
50128140000,Residential,0.0269,33,79,5,
50128150000,Residential,0.0325,38,101,5,
50128160000,Residential,0.0342,38,99,5,
50128170000,Residential,0.0518,74,161,5,
50128180000,Parkland,0.1557,0,5,5,
50128200000,Residential,0.0534,44,90,5,
50128230000,Residential,1.142,13,36,5,
50128240000,Residential,1.2769,37,70,5,
50128251000,Commercial,0.6716,0,0,5,
50128252000,Residential,0.3063,3,3,5,
50128260000,Residential,0.4838,30,65,5,
50128270000,Residential,0.0435,44,128,5,
50128280000,Residential,0.0321,29,90,5,
50128290000,Residential,0.0311,53,121,5,
50128300000,Residential,0.0665,52,155,5,
50128320000,Residential,0.0624,67,182,5,
50128340000,Residential,0.0578,46,113,5,
50128350000,Residential,0.0772,23,41,5,
50128360000,Residential,0.0713,33,77,5,
50128370000,Residential,0.1078,50,131,5,
50128380000,Parkland,0.4445,0,5,5,
50128390000,Residential,0.0344,48,65,5,
50128400000,Residential,0.0186,29,37,5,
50128410000,Residential,0.0135,35,56,5,
50128420000,Residential,0.0201,50,68,5,
50128430000,Residential,0.0166,34,51,5,
50128440000,Residential,0.053,57,157,5,
50128450000,Residential,0.0331,47,107,5,
50128460000,Residential,0.1051,29,98,5,
50128470000,Residential,0.0652,54,155,5,
50128480000,Residential,0.0459,49,126,5,
50128490000,Residential,0.035,33,74,5,
50128500000,Residential,0.0334,35,48,5,
50128510000,Residential,0.0513,42,107,5,
50128520000,Residential,0.0334,31,89,5,
50128530000,Residential,0.0544,34,100,5,
50128540000,Residential,0.0349,28,76,5,
50128550000,Residential,0.0241,53,76,5,
50128560000,Residential,0.0216,42,67,5,
50128570000,Residential,0.0548,58,141,5,
50128580000,Residential,0.0508,47,121,5,
50128590000,Residential,0.0498,46,119,5,
50128600000,Residential,0.0291,29,79,5,
50128610000,Residential,0.0406,39,83,5,
50128620000,Residential,0.065,48,109,5,
50128630000,Residential,0.0562,63,153,5,
50128640000,Residential,0.0335,38,90,5,
50128650000,Residential,0.0281,29,75,5,
50128661000,Residential,0.0549,54,128,5,
50128662000,Residential,0.0591,41,105,5,
50128670000,Residential,0.073,34,85,5,
50128680000,Residential,0.0448,46,114,5,
50128690000,Residential,0.0523,42,119,5,
50128700000,Residential,0.0324,35,84,5,
50128710000,Residential,0.0407,56,103,5,
50128720000,Residential,0.0248,41,84,5,
50128730000,Residential,0.0297,30,70,5,
50128740000,Residential,0.0459,37,92,5,
50128750000,Residential,0.0429,50,122,5,
50128760000,Residential,0.0512,50,131,5,
50128770000,Residential,0.0392,35,98,5,
50128780000,Residential,0.0393,42,85,5,
50128790000,Residential,0.0344,35,91,5,
50128800000,Residential,0.036,38,101,5,
50128810000,Residential,0.0542,40,111,5,
50128820000,Residential,0.0448,49,105,5,
50128831000,Residential,0.0242,22,46,5,
50128832000,Residential,0.0363,30,70,5,
50128840000,Parkland,0.0099,0,0,5,
50128851000,Residential,0.0164,25,48,5,
50128852000,Residential,0.0212,21,69,5,
50128860000,Residential,0.0135,22,46,5,
50128870000,Residential,0.0579,67,175,5,
50128880000,Residential,0.0371,37,101,5,
50128890000,Residential,0.0574,61,139,5,
50128900000,Residential,0.0304,32,68,5,
50128910000,Residential,0.0411,43,99,5,
50128920000,Residential,0.0246,48,117,5,
50128930000,Residential,0.036,65,173,5,
50128940000,Residential,0.081,35,125,5,
50128950000,Residential,0.0549,52,126,5,
50128960000,Residential,0.0371,35,77,5,
50128970000,Residential,0.0422,44,128,5,
50128980000,Residential,0.0386,39,103,5,
50128990000,Residential,0.0458,39,93,5,
50129010000,Residential,0.0583,53,119,5,
50129020000,Residential,0.0549,57,117,5,
50129030000,Residential,0.046,50,116,5,
50129040000,Residential,0.0353,41,72,5,
50129050000,Residential,0.0442,45,117,5,
50129060000,Residential,0.0425,42,96,5,
50129070000,Residential,0.0538,51,145,5,
50129080000,Residential,0.0505,30,67,5,
50129090000,Residential,0.0427,36,105,5,
50129100000,Residential,0.0462,50,127,5,
50129110000,Residential,0.0366,34,98,5,
50129120000,Residential,0.0324,30,98,5,
50129140000,Residential,0.0359,43,83,5,
50129151000,Residential,0.06,56,126,5,
50129152000,Residential,0.0195,0,0,5,
50129153000,Residential,0.0238,27,56,5,
50129154000,Residential,0.0118,0,0,5,
50129161000,Residential,0.027,25,42,5,
50129171000,Commercial,0.0504,13,0,5,
50129172000,Residential,0.0691,20,19,5,
50129173000,Commercial,0.038,0,0,5,
50129174000,Commercial,0.0309,0,0,5,
50129191000,Commercial,0.0627,0,0,5,
50129192000,Commercial,0.0365,0,0,5,
50129193000,Commercial,0.0161,0,3,5,
50129194000,Commercial,0.01,0,0,5,
50129201000,Residential,0.0452,31,69,5,
